Key,Judge,Question,Index,User,UserType,Response,ResponseScore
Gemini-2.5-Flash_structure_017_2,PS,PS1,18,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_017_2,PS,PS2,19,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_017_2,PS,PS2,19,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_017_2,PS,PS2,19,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_017_2,PS,PS3,20,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_017_2,PS,PS3,20,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_017_2,PS,PS3,20,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_017_2,PS,PS4,21,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_017_2,PS,PS4,21,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_017_2,PS,PS4,21,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_017_2,PS,PS5,22,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_017_2,PS,PS5,22,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_017_2,PS,PS5,22,Gemini-2.5-Flash,llm,No,0
Gemini-2.5-Flash_structure_017_2,PS,PS6,23,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_017_2,PS,PS6,23,Gemini-2.5-Flash,llm,Yes,1
Gemini-2.5-Flash_structure_017_2,PS,PS6,23,Gemini-2.5-Flash,llm,Yes,1
Gemini-3-Flash_structure_006_5,PS,PS1,24,Gemini-3-Flash,llm,No,0
Gemini-3-Flash_structure_006_5,PS,PS1,24,Gemini-3-Flash,llm,No,0
Gemini-3-Flash_structure_006_5,PS,PS1,24,Gemini-3-Flash,llm,No,0
Gemini-3-Flash_structure_006_5,PS,PS2,25,Gemini-3-Flash,llm,No,0
Gemini-3-Flash_structure_006_5,PS,PS2,25,Gemini-3-Flash,llm,No,0
Gemini-3-Flash_structure_006_5,PS,PS2,25,Gemini-3-Flash,llm,No,0
Gemini-3-Flash_structure_006_5,PS,PS3,26,Gemini-3-Flash,llm,No,0
Gemini-3-Flash_structure_006_5,PS,PS3,26,Gemini-3-Flash,llm,No,0
Gemini-3-Flash_structure_006_5,PS,PS3,26,Gemini-3-Flash,llm,No,0
Gemini-3-Flash_structure_006_5,PS,PS4,27,Gemini-3-Flash,llm,No,0
Gemini-3-Flash_structure_006_5,PS,PS4,27,Gemini-3-Flash,llm,No,0
Gemini-3-Flash_structure_006_5,PS,PS4,27,Gemini-3-Flash,llm,No,0
Gemini-3-Flash_structure_006_5,PS,PS5,28,Gemini-3-Flash,llm,No,0
Gemini-3-Flash_structure_006_5,PS,PS5,28,Gemini-3-Flash,llm,No,0
Gemini-3-Flash_structure_006_5,PS,PS5,28,Gemini-3-Flash,llm,No,0
Gemini-3-Flash_structure_006_5,PS,PS6,29,Gemini-3-Flash,llm,N/A,0.5
Gemini-3-Flash_structure_006_5,PS,PS6,29,Gemini-3-Flash,llm,N/A,0.5
Gemini-3-Flash_structure_006_5,PS,PS6,29,Gemini-3-Flash,llm,N/A,0.5
Gemma-9b_structure_012_10,PS,PS1,30,Gemma-9b,llm,Yes,1
Gemma-9b_structure_012_10,PS,PS1,30,Gemma-9b,llm,Yes,1
Gemma-9b_structure_012_10,PS,PS1,30,Gemma-9b,llm,Yes,1
Gemma-9b_structure_012_10,PS,PS2,31,Gemma-9b,llm,No,0
Gemma-9b_structure_012_10,PS,PS2,31,Gemma-9b,llm,No,0
Gemma-9b_structure_012_10,PS,PS2,31,Gemma-9b,llm,Yes,1
Gemma-9b_structure_012_10,PS,PS3,32,Gemma-9b,llm,Unclear,0.5
Gemma-9b_structure_012_10,PS,PS3,32,Gemma-9b,llm,Yes,1
Gemma-9b_structure_012_10,PS,PS3,32,Gemma-9b,llm,Yes,1
Gemma-9b_structure_012_10,PS,PS4,33,Gemma-9b,llm,No,0
Gemma-9b_structure_012_10,PS,PS4,33,Gemma-9b,llm,No,0
Gemma-9b_structure_012_10,PS,PS4,33,Gemma-9b,llm,No,0
Gemma-9b_structure_012_10,PS,PS5,34,Gemma-9b,llm,Yes,1
Gemma-9b_structure_012_10,PS,PS5,34,Gemma-9b,llm,Yes,1
Gemma-9b_structure_012_10,PS,PS5,34,Gemma-9b,llm,Yes,1
Gemma-9b_structure_012_10,PS,PS6,35,Gemma-9b,llm,N/A,0.5
Gemma-9b_structure_012_10,PS,PS6,35,Gemma-9b,llm,N/A,0.5
Gemma-9b_structure_012_10,PS,PS6,35,Gemma-9b,llm,N/A,0.5
GPT-4.1-Mini_structure_006_4,PS,PS1,36,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,PS,PS1,36,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,PS,PS1,36,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,PS,PS2,37,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,PS,PS2,37,GPT-4.1-Mini,llm,No,0
GPT-4.1-Mini_structure_006_4,PS,PS2,37,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,PS,PS3,38,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,PS,PS3,38,GPT-4.1-Mini,llm,Unclear,0.5
GPT-4.1-Mini_structure_006_4,PS,PS3,38,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,PS,PS4,39,GPT-4.1-Mini,llm,No,0
GPT-4.1-Mini_structure_006_4,PS,PS4,39,GPT-4.1-Mini,llm,No,0
GPT-4.1-Mini_structure_006_4,PS,PS4,39,GPT-4.1-Mini,llm,No,0
GPT-4.1-Mini_structure_006_4,PS,PS5,40,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,PS,PS5,40,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,PS,PS5,40,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_006_4,PS,PS6,41,GPT-4.1-Mini,llm,N/A,0.5
GPT-4.1-Mini_structure_006_4,PS,PS6,41,GPT-4.1-Mini,llm,N/A,0.5
GPT-4.1-Mini_structure_006_4,PS,PS6,41,GPT-4.1-Mini,llm,N/A,0.5
GPT-4.1-Mini_structure_020_8,PS,PS1,42,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,PS,PS1,42,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,PS,PS1,42,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,PS,PS2,43,GPT-4.1-Mini,llm,No,0
GPT-4.1-Mini_structure_020_8,PS,PS2,43,GPT-4.1-Mini,llm,No,0
GPT-4.1-Mini_structure_020_8,PS,PS2,43,GPT-4.1-Mini,llm,No,0
GPT-4.1-Mini_structure_020_8,PS,PS3,44,GPT-4.1-Mini,llm,No,0
GPT-4.1-Mini_structure_020_8,PS,PS3,44,GPT-4.1-Mini,llm,No,0
GPT-4.1-Mini_structure_020_8,PS,PS3,44,GPT-4.1-Mini,llm,No,0
GPT-4.1-Mini_structure_020_8,PS,PS4,45,GPT-4.1-Mini,llm,No,0
GPT-4.1-Mini_structure_020_8,PS,PS4,45,GPT-4.1-Mini,llm,No,0
GPT-4.1-Mini_structure_020_8,PS,PS4,45,GPT-4.1-Mini,llm,No,0
GPT-4.1-Mini_structure_020_8,PS,PS5,46,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,PS,PS5,46,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,PS,PS5,46,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,PS,PS6,47,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,PS,PS6,47,GPT-4.1-Mini,llm,Yes,1
GPT-4.1-Mini_structure_020_8,PS,PS6,47,GPT-4.1-Mini,llm,Yes,1
GPT-4o_structure_006_17,PS,PS1,48,GPT-4o,llm,Yes,1
GPT-4o_structure_006_17,PS,PS1,48,GPT-4o,llm,Yes,1
GPT-4o_structure_006_17,PS,PS1,48,GPT-4o,llm,Yes,1
GPT-4o_structure_006_17,PS,PS2,49,GPT-4o,llm,No,0
GPT-4o_structure_006_17,PS,PS2,49,GPT-4o,llm,No,0
GPT-4o_structure_006_17,PS,PS2,49,GPT-4o,llm,No,0
GPT-4o_structure_006_17,PS,PS3,50,GPT-4o,llm,No,0
GPT-4o_structure_006_17,PS,PS3,50,GPT-4o,llm,No,0
GPT-4o_structure_006_17,PS,PS3,50,GPT-4o,llm,No,0
GPT-4o_structure_006_17,PS,PS4,51,GPT-4o,llm,No,0
GPT-4o_structure_006_17,PS,PS4,51,GPT-4o,llm,No,0
GPT-4o_structure_006_17,PS,PS4,51,GPT-4o,llm,No,0
GPT-4o_structure_006_17,PS,PS5,52,GPT-4o,llm,Yes,1
GPT-4o_structure_006_17,PS,PS5,52,GPT-4o,llm,Yes,1
GPT-4o_structure_006_17,PS,PS5,52,GPT-4o,llm,Yes,1
GPT-4o_structure_006_17,PS,PS6,53,GPT-4o,llm,Yes,1
GPT-4o_structure_006_17,PS,PS6,53,GPT-4o,llm,Yes,1
GPT-4o_structure_006_17,PS,PS6,53,GPT-4o,llm,Yes,1
GPT-4o_structure_006_20,PS,PS1,54,GPT-4o,llm,Yes,1
GPT-4o_structure_006_20,PS,PS1,54,GPT-4o,llm,Yes,1
GPT-4o_structure_006_20,PS,PS1,54,GPT-4o,llm,Yes,1
GPT-4o_structure_006_20,PS,PS2,55,GPT-4o,llm,Yes,1
GPT-4o_structure_006_20,PS,PS2,55,GPT-4o,llm,Yes,1
GPT-4o_structure_006_20,PS,PS2,55,GPT-4o,llm,Yes,1
GPT-4o_structure_006_20,PS,PS3,56,GPT-4o,llm,Yes,1
GPT-4o_structure_006_20,PS,PS3,56,GPT-4o,llm,Yes,1
GPT-4o_structure_006_20,PS,PS3,56,GPT-4o,llm,Yes,1
GPT-4o_structure_006_20,PS,PS4,57,GPT-4o,llm,No,0
GPT-4o_structure_006_20,PS,PS4,57,GPT-4o,llm,No,0
GPT-4o_structure_006_20,PS,PS4,57,GPT-4o,llm,No,0
GPT-4o_structure_006_20,PS,PS5,58,GPT-4o,llm,Yes,1
GPT-4o_structure_006_20,PS,PS5,58,GPT-4o,llm,Yes,1
GPT-4o_structure_006_20,PS,PS5,58,GPT-4o,llm,Yes,1
GPT-4o_structure_006_20,PS,PS6,59,GPT-4o,llm,N/A,0.5
GPT-4o_structure_006_20,PS,PS6,59,GPT-4o,llm,N/A,0.5
GPT-4o_structure_006_20,PS,PS6,59,GPT-4o,llm,N/A,0.5
GPT-4o_structure_020_15,PS,PS1,60,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,PS,PS1,60,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,PS,PS1,60,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,PS,PS2,61,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,PS,PS2,61,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,PS,PS2,61,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,PS,PS3,62,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,PS,PS3,62,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,PS,PS3,62,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,PS,PS4,63,GPT-4o,llm,No,0
GPT-4o_structure_020_15,PS,PS4,63,GPT-4o,llm,No,0
GPT-4o_structure_020_15,PS,PS4,63,GPT-4o,llm,No,0
GPT-4o_structure_020_15,PS,PS5,64,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,PS,PS5,64,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,PS,PS5,64,GPT-4o,llm,Yes,1
GPT-4o_structure_020_15,PS,PS6,65,GPT-4o,llm,N/A,0.5
GPT-4o_structure_020_15,PS,PS6,65,GPT-4o,llm,N/A,0.5
GPT-4o_structure_020_15,PS,PS6,65,GPT-4o,llm,N/A,0.5
Llama-8b_structure_015_8,PS,PS1,66,Llama-8b,llm,Yes,1
Llama-8b_structure_015_8,PS,PS1,66,Llama-8b,llm,Yes,1
Llama-8b_structure_015_8,PS,PS1,66,Llama-8b,llm,Yes,1
Llama-8b_structure_015_8,PS,PS2,67,Llama-8b,llm,Yes,1
Llama-8b_structure_015_8,PS,PS2,67,Llama-8b,llm,Yes,1
Llama-8b_structure_015_8,PS,PS2,67,Llama-8b,llm,Yes,1
Llama-8b_structure_015_8,PS,PS3,68,Llama-8b,llm,Yes,1
Llama-8b_structure_015_8,PS,PS3,68,Llama-8b,llm,Yes,1
Llama-8b_structure_015_8,PS,PS3,68,Llama-8b,llm,Yes,1
Llama-8b_structure_015_8,PS,PS4,69,Llama-8b,llm,No,0
Llama-8b_structure_015_8,PS,PS4,69,Llama-8b,llm,No,0
Llama-8b_structure_015_8,PS,PS4,69,Llama-8b,llm,No,0
Llama-8b_structure_015_8,PS,PS5,70,Llama-8b,llm,Yes,1
Llama-8b_structure_015_8,PS,PS5,70,Llama-8b,llm,Yes,1
Llama-8b_structure_015_8,PS,PS5,70,Llama-8b,llm,Yes,1
Llama-8b_structure_015_8,PS,PS6,71,Llama-8b,llm,N/A,0.5
Llama-8b_structure_015_8,PS,PS6,71,Llama-8b,llm,N/A,0.5
Llama-8b_structure_015_8,PS,PS6,71,Llama-8b,llm,N/A,0.5
Mistral-7b_structure_010_14,PS,PS1,72,Mistral-7b,llm,Yes,1
Mistral-7b_structure_010_14,PS,PS1,72,Mistral-7b,llm,Yes,1
Mistral-7b_structure_010_14,PS,PS1,72,Mistral-7b,llm,Yes,1
Mistral-7b_structure_010_14,PS,PS2,73,Mistral-7b,llm,Yes,1
Mistral-7b_structure_010_14,PS,PS2,73,Mistral-7b,llm,Yes,1
Mistral-7b_structure_010_14,PS,PS2,73,Mistral-7b,llm,Yes,1
Mistral-7b_structure_010_14,PS,PS3,74,Mistral-7b,llm,Yes,1
Mistral-7b_structure_010_14,PS,PS3,74,Mistral-7b,llm,Yes,1
Mistral-7b_structure_010_14,PS,PS3,74,Mistral-7b,llm,Yes,1
Mistral-7b_structure_010_14,PS,PS4,75,Mistral-7b,llm,No,0
Mistral-7b_structure_010_14,PS,PS4,75,Mistral-7b,llm,No,0
Mistral-7b_structure_010_14,PS,PS4,75,Mistral-7b,llm,No,0
Mistral-7b_structure_010_14,PS,PS5,76,Mistral-7b,llm,Yes,1
Mistral-7b_structure_010_14,PS,PS5,76,Mistral-7b,llm,Yes,1
Mistral-7b_structure_010_14,PS,PS5,76,Mistral-7b,llm,Yes,1
Mistral-7b_structure_010_14,PS,PS6,77,Mistral-7b,llm,N/A,0.5
Mistral-7b_structure_010_14,PS,PS6,77,Mistral-7b,llm,N/A,0.5
Mistral-7b_structure_010_14,PS,PS6,77,Mistral-7b,llm,N/A,0.5
Mistral-7b_structure_018_17,PS,PS1,78,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,PS,PS1,78,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,PS,PS1,78,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,PS,PS2,79,Mistral-7b,llm,No,0
Mistral-7b_structure_018_17,PS,PS2,79,Mistral-7b,llm,No,0
Mistral-7b_structure_018_17,PS,PS2,79,Mistral-7b,llm,No,0
Mistral-7b_structure_018_17,PS,PS3,80,Mistral-7b,llm,Unclear,0.5
Mistral-7b_structure_018_17,PS,PS3,80,Mistral-7b,llm,Unclear,0.5
Mistral-7b_structure_018_17,PS,PS3,80,Mistral-7b,llm,Unclear,0.5
Mistral-7b_structure_018_17,PS,PS4,81,Mistral-7b,llm,No,0
Mistral-7b_structure_018_17,PS,PS4,81,Mistral-7b,llm,No,0
Mistral-7b_structure_018_17,PS,PS4,81,Mistral-7b,llm,No,0
Mistral-7b_structure_018_17,PS,PS5,82,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,PS,PS5,82,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,PS,PS5,82,Mistral-7b,llm,Yes,1
Mistral-7b_structure_018_17,PS,PS6,83,Mistral-7b,llm,N/A,0.5
Mistral-7b_structure_018_17,PS,PS6,83,Mistral-7b,llm,N/A,0.5
Mistral-7b_structure_018_17,PS,PS6,83,Mistral-7b,llm,N/A,0.5
Qwen-14b_structure_013_18,PS,PS1,84,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,PS,PS1,84,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,PS,PS1,84,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,PS,PS2,85,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,PS,PS2,85,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,PS,PS2,85,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,PS,PS3,86,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,PS,PS3,86,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,PS,PS3,86,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,PS,PS4,87,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,PS,PS4,87,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,PS,PS4,87,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,PS,PS5,88,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,PS,PS5,88,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,PS,PS5,88,Qwen-14b,llm,No,0
Qwen-14b_structure_013_18,PS,PS6,89,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,PS,PS6,89,Qwen-14b,llm,Yes,1
Qwen-14b_structure_013_18,PS,PS6,89,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,PS,PS1,90,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,PS,PS1,90,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,PS,PS1,90,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,PS,PS2,91,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,PS,PS2,91,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,PS,PS2,91,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,PS,PS3,92,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,PS,PS3,92,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,PS,PS3,92,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,PS,PS4,93,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,PS,PS4,93,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,PS,PS4,93,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,PS,PS5,94,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,PS,PS5,94,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,PS,PS5,94,Qwen-14b,llm,No,0
Qwen-14b_structure_018_10,PS,PS6,95,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,PS,PS6,95,Qwen-14b,llm,Yes,1
Qwen-14b_structure_018_10,PS,PS6,95,Qwen-14b,llm,Yes,1
Qwen-32b_structure_007_19,PS,PS1,96,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,PS,PS1,96,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,PS,PS1,96,Qwen-32b,llm,No,0
Qwen-32b_structure_007_19,PS,PS2,97,Qwen-32b,llm,No,0
Qwen-32b_structure_007_19,PS,PS2,97,Qwen-32b,llm,No,0
Qwen-32b_structure_007_19,PS,PS2,97,Qwen-32b,llm,No,0
Qwen-32b_structure_007_19,PS,PS3,98,Qwen-32b,llm,No,0
Qwen-32b_structure_007_19,PS,PS3,98,Qwen-32b,llm,No,0
Qwen-32b_structure_007_19,PS,PS3,98,Qwen-32b,llm,No,0
Qwen-32b_structure_007_19,PS,PS4,99,Qwen-32b,llm,No,0
Qwen-32b_structure_007_19,PS,PS4,99,Qwen-32b,llm,No,0
Qwen-32b_structure_007_19,PS,PS4,99,Qwen-32b,llm,No,0
Qwen-32b_structure_007_19,PS,PS5,100,Qwen-32b,llm,No,0
Qwen-32b_structure_007_19,PS,PS5,100,Qwen-32b,llm,No,0
Qwen-32b_structure_007_19,PS,PS5,100,Qwen-32b,llm,No,0
Qwen-32b_structure_007_19,PS,PS6,101,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,PS,PS6,101,Qwen-32b,llm,Yes,1
Qwen-32b_structure_007_19,PS,PS6,101,Qwen-32b,llm,Yes,1
Qwen-72b_structure_003_12,PS,PS1,102,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,PS,PS1,102,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,PS,PS1,102,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,PS,PS2,103,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,PS,PS2,103,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,PS,PS2,103,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,PS,PS3,104,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,PS,PS3,104,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,PS,PS3,104,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,PS,PS4,105,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,PS,PS4,105,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,PS,PS4,105,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,PS,PS5,106,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,PS,PS5,106,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,PS,PS5,106,Qwen-72b,llm,No,0
Qwen-72b_structure_003_12,PS,PS6,107,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,PS,PS6,107,Qwen-72b,llm,Yes,1
Qwen-72b_structure_003_12,PS,PS6,107,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,PS,PS1,108,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,PS,PS1,108,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,PS,PS1,108,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,PS,PS2,109,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,PS,PS2,109,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,PS,PS2,109,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,PS,PS3,110,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,PS,PS3,110,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,PS,PS3,110,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,PS,PS4,111,Qwen-72b,llm,No,0
Qwen-72b_structure_015_3,PS,PS4,111,Qwen-72b,llm,No,0
Qwen-72b_structure_015_3,PS,PS4,111,Qwen-72b,llm,No,0
Qwen-72b_structure_015_3,PS,PS5,112,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,PS,PS5,112,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,PS,PS5,112,Qwen-72b,llm,Yes,1
Qwen-72b_structure_015_3,PS,PS6,113,Qwen-72b,llm,N/A,0.5
Qwen-72b_structure_015_3,PS,PS6,113,Qwen-72b,llm,N/A,0.5
Qwen-72b_structure_015_3,PS,PS6,113,Qwen-72b,llm,N/A,0.5
Qwen-7b_structure_006_11,PS,PS1,114,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,PS,PS1,114,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,PS,PS1,114,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,PS,PS2,115,Qwen-7b,llm,No,0
Qwen-7b_structure_006_11,PS,PS2,115,Qwen-7b,llm,No,0
Qwen-7b_structure_006_11,PS,PS2,115,Qwen-7b,llm,No,0
Qwen-7b_structure_006_11,PS,PS3,116,Qwen-7b,llm,No,0
Qwen-7b_structure_006_11,PS,PS3,116,Qwen-7b,llm,No,0
Qwen-7b_structure_006_11,PS,PS3,116,Qwen-7b,llm,No,0
Qwen-7b_structure_006_11,PS,PS4,117,Qwen-7b,llm,No,0
Qwen-7b_structure_006_11,PS,PS4,117,Qwen-7b,llm,No,0
Qwen-7b_structure_006_11,PS,PS4,117,Qwen-7b,llm,No,0
Qwen-7b_structure_006_11,PS,PS5,118,Qwen-7b,llm,No,0
Qwen-7b_structure_006_11,PS,PS5,118,Qwen-7b,llm,No,0
Qwen-7b_structure_006_11,PS,PS5,118,Qwen-7b,llm,No,0
Qwen-7b_structure_006_11,PS,PS6,119,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,PS,PS6,119,Qwen-7b,llm,Yes,1
Qwen-7b_structure_006_11,PS,PS6,119,Qwen-7b,llm,Yes,1
Claude-Sonnet-4.6_structure_015_3,SG,SG1,0,1,human,Yes,1
Claude-Sonnet-4.6_structure_015_3,SG,SG2,1,1,human,Yes,1
Claude-Sonnet-4.6_structure_015_3,SG,SG3,2,1,human,Yes,1
Claude-Sonnet-4.6_structure_015_3,SG,SG4,3,1,human,No,0
Claude-Sonnet-4.6_structure_015_3,SG,SG5,4,1,human,Yes,1
Claude-Sonnet-4.6_structure_015_3,SG,SG6,5,1,human,No,0
Claude-Sonnet-4.6_structure_015_3,SG,SG7,6,1,human,Yes,1
Gemini-2.5-Flash_structure_001_8,SG,SG1,14,1,human,Yes,1
Gemini-2.5-Flash_structure_001_8,SG,SG2,15,1,human,No,0
Gemini-2.5-Flash_structure_001_8,SG,SG3,16,1,human,Yes,1
Gemini-2.5-Flash_structure_001_8,SG,SG4,17,1,human,No,0
Gemini-2.5-Flash_structure_001_8,SG,SG5,18,1,human,Yes,1
Gemini-2.5-Flash_structure_001_8,SG,SG6,19,1,human,No,0
Gemini-2.5-Flash_structure_001_8,SG,SG7,20,1,human,No,0
Gemini-2.5-Flash_structure_011_2,SG,SG1,28,1,human,Yes,1
Gemini-2.5-Flash_structure_011_2,SG,SG2,29,1,human,Yes,1
Gemini-2.5-Flash_structure_011_2,SG,SG3,30,1,human,Yes,1
Gemini-2.5-Flash_structure_011_2,SG,SG4,31,1,human,Yes,1
Gemini-2.5-Flash_structure_011_2,SG,SG5,32,1,human,Yes,1
Gemini-2.5-Flash_structure_011_2,SG,SG6,33,1,human,No,0
Gemini-2.5-Flash_structure_011_2,SG,SG7,34,1,human,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG1,42,1,human,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG2,43,1,human,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG3,44,1,human,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG4,45,1,human,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG5,46,1,human,Yes,1
Gemini-2.5-Flash_structure_017_2,SG,SG6,47,1,human,No,0
Gemini-2.5-Flash_structure_017_2,SG,SG7,48,1,human,No,0
Gemini-3-Flash_structure_006_5,SG,SG1,63,1,human,No,0
Gemini-3-Flash_structure_006_5,SG,SG2,64,1,human,No,0
Gemini-3-Flash_structure_006_5,SG,SG3,65,1,human,No,0
Gemini-3-Flash_structure_006_5,SG,SG4,66,1,human,No,0
Gemini-3-Flash_structure_006_5,SG,SG5,67,1,human,Unclear,0.5
